"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087593","LA PLATA, AR","2021-01-23",,,"84",,"72"
"ARM00087593","LA PLATA, AR","2021-01-24",,,"84",,"73"
"ARM00087593","LA PLATA, AR","2021-01-25",,,"86","95","72"
"ARM00087593","LA PLATA, AR","2021-01-26",,,"83","95","72"
"ARM00087593","LA PLATA, AR","2021-01-27","0.00",,"79","95","67"
"ARM00087593","LA PLATA, AR","2021-01-28","0.03",,"73","90",
"ARM00087593","LA PLATA, AR","2021-01-29","0.75",,"73","81","63"
"ARM00087593","LA PLATA, AR","2021-01-30","0.02",,"67","83",
"ARM00087593","LA PLATA, AR","2021-01-31","0.67",,"65","74","57"
"ARM00087593","LA PLATA, AR","2021-02-01","1.18",,"66","74","59"
"ARM00087593","LA PLATA, AR","2021-02-02","1.30",,"72",,"63"
"ARM00087593","LA PLATA, AR","2021-02-03","0.00",,"73","80","65"
"ARM00087593","LA PLATA, AR","2021-02-04",,,"74",,"59"
"ARM00087593","LA PLATA, AR","2021-02-05",,,"70","83","54"
"ARM00087593","LA PLATA, AR","2021-02-06",,,"78",,"58"
"ARM00087593","LA PLATA, AR","2021-02-07",,,"78","90","65"
"ARM00087593","LA PLATA, AR","2021-02-08","0.01",,"69","88","65"
"ARM00087593","LA PLATA, AR","2021-02-09","0.12",,"69","75","55"
"ARM00087593","LA PLATA, AR","2021-02-10","0.00",,"66","75",
"ARM00087593","LA PLATA, AR","2021-02-13",,,"75",,"60"
"ARM00087593","LA PLATA, AR","2021-02-14","0.02",,"75",,"64"
"ARM00087593","LA PLATA, AR","2021-02-15","0.16",,"73",,"63"
"ARM00087593","LA PLATA, AR","2021-02-16","0.00",,"69","82","62"
"ARM00087593","LA PLATA, AR","2021-02-17","0.02",,"71",,"62"
"ARM00087593","LA PLATA, AR","2021-02-18","0.00",,"77",,"59"
"ARM00087593","LA PLATA, AR","2021-02-19",,,"75","87",
"ARM00087593","LA PLATA, AR","2021-02-21",,,"83",,
"ARM00087593","LA PLATA, AR","2021-02-22",,,"70","86","62"
"ARM00087593","LA PLATA, AR","2021-02-23",,,"72","78","59"
"ARM00087593","LA PLATA, AR","2021-02-24",,,"77",,"61"
"ARM00087593","LA PLATA, AR","2021-02-25",,,"78",,"60"
"ARM00087593","LA PLATA, AR","2021-02-26",,,"78","89","62"
"ARM00087593","LA PLATA, AR","2021-02-27",,,"76","86","70"
"ARM00087593","LA PLATA, AR","2021-02-28",,,"77",,"71"
"ARM00087593","LA PLATA, AR","2021-03-01",,,"76","84","71"
"ARM00087593","LA PLATA, AR","2021-03-02",,,"78",,"71"
"ARM00087593","LA PLATA, AR","2021-03-03",,,"78","84","72"
"ARM00087593","LA PLATA, AR","2021-03-04",,,"76","83","71"
"ARM00087593","LA PLATA, AR","2021-03-05",,,"69","82","63"
"ARM00087593","LA PLATA, AR","2021-03-06",,,"67","76","51"
"ARM00087593","LA PLATA, AR","2021-03-07",,,"72",,"53"
"ARM00087593","LA PLATA, AR","2021-03-08",,,"78",,"64"
"ARM00087593","LA PLATA, AR","2021-03-09",,,"68","90","51"
"ARM00087593","LA PLATA, AR","2021-03-10",,,"73",,"57"
"ARM00087593","LA PLATA, AR","2021-03-11",,,"78",,"67"
"ARM00087593","LA PLATA, AR","2021-03-12",,,"73","89","63"
"ARM00087593","LA PLATA, AR","2021-03-13",,,"71","82","54"
"ARM00087593","LA PLATA, AR","2021-03-14",,,"74",,"58"
"ARM00087593","LA PLATA, AR","2021-03-15",,,"74","83","68"
"ARM00087593","LA PLATA, AR","2021-03-16",,,"71","79","68"
"ARM00087593","LA PLATA, AR","2021-03-17","0.24",,"64","76",
"ARM00087593","LA PLATA, AR","2021-03-18",,,"60","69","46"
"ARM00087593","LA PLATA, AR","2021-03-19",,,"64",,"47"
"ARM00087593","LA PLATA, AR","2021-03-20","0.39",,"64","72","60"
"ARM00087593","LA PLATA, AR","2021-03-21","0.79",,"66",,"58"
"ARM00087593","LA PLATA, AR","2021-03-22","0.00",,"66","74","50"
"ARM00087593","LA PLATA, AR","2021-03-23",,,"69",,"54"
"ARM00087593","LA PLATA, AR","2021-03-24",,,"73",,"62"
"ARM00087593","LA PLATA, AR","2021-03-25",,,"68","80","67"
"ARM00087593","LA PLATA, AR","2021-03-26","0.87",,"70",,"62"
"ARM00087593","LA PLATA, AR","2021-03-27","0.00",,"71",,"62"
"ARM00087593","LA PLATA, AR","2021-03-28","0.00",,"67","78","57"
"ARM00087593","LA PLATA, AR","2021-03-29","0.16",,"67","78","60"
"ARM00087593","LA PLATA, AR","2021-03-30","0.00",,"65","74","51"
"ARM00087593","LA PLATA, AR","2021-03-31",,,"65","74","51"
"ARM00087593","LA PLATA, AR","2021-04-01",,,"66","74","54"
"ARM00087593","LA PLATA, AR","2021-04-02",,,"68","73","56"
"ARM00087593","LA PLATA, AR","2021-04-03",,,"69",,"59"
"ARM00087593","LA PLATA, AR","2021-04-04",,,"70",,"61"
"ARM00087593","LA PLATA, AR","2021-04-05",,,"73",,"64"
"ARM00087593","LA PLATA, AR","2021-04-06",,,"73","81","65"
"ARM00087593","LA PLATA, AR","2021-04-07",,,"75",,"68"
"ARM00087593","LA PLATA, AR","2021-04-08",,,"75","81","69"
"ARM00087593","LA PLATA, AR","2021-04-09","1.02",,"69","78","66"
"ARM00087593","LA PLATA, AR","2021-04-10","0.28",,"69","72","67"
"ARM00087593","LA PLATA, AR","2021-04-11","0.00","0.8","64","71","58"
"ARM00087593","LA PLATA, AR","2021-04-12","0.00",,"66",,"52"
"ARM00087593","LA PLATA, AR","2021-04-13",,,"67",,"52"
"ARM00087593","LA PLATA, AR","2021-04-14",,,"65","78","50"
"ARM00087593","LA PLATA, AR","2021-04-15",,,"69",,"54"
"ARM00087593","LA PLATA, AR","2021-04-16",,,"68","79","55"
"ARM00087593","LA PLATA, AR","2021-04-17",,,"67","78","53"
"ARM00087593","LA PLATA, AR","2021-04-18",,,"66","76","59"
"ARM00087593","LA PLATA, AR","2021-04-19",,,"68",,"60"
"ARM00087593","LA PLATA, AR","2021-04-20",,,"69",,"64"
"ARM00087593","LA PLATA, AR","2021-04-21",,,"71",,"64"
"ARM00087593","LA PLATA, AR","2021-04-22",,,"69","76","64"
"ARM00087593","LA PLATA, AR","2021-04-23",,,"71",,"63"
"ARM00087593","LA PLATA, AR","2021-04-24","0.63",,"64","78","58"
"ARM00087593","LA PLATA, AR","2021-04-25","0.00",,"60","72","47"
"ARM00087593","LA PLATA, AR","2021-04-26",,,"60","69","47"
"ARM00087593","LA PLATA, AR","2021-04-27",,,"61",,"47"
"ARM00087593","LA PLATA, AR","2021-04-28",,,"64",,"48"
"ARM00087593","LA PLATA, AR","2021-04-29",,,"66","74","53"
"ARM00087593","LA PLATA, AR","2021-04-30",,,"65","74","54"
"ARM00087593","LA PLATA, AR","2021-05-01",,,"64",,"50"
"ARM00087593","LA PLATA, AR","2021-05-02",,,"65",,"52"
"ARM00087593","LA PLATA, AR","2021-05-03",,,"68","79","64"
"ARM00087593","LA PLATA, AR","2021-05-04",,"0.4","55","73","47"
"ARM00087593","LA PLATA, AR","2021-05-05",,,"49","62","38"
"ARM00087593","LA PLATA, AR","2021-05-06",,,"50",,"37"
"ARM00087593","LA PLATA, AR","2021-05-07",,,"50",,"37"
"ARM00087593","LA PLATA, AR","2021-05-08",,,"52","65","41"
"ARM00087593","LA PLATA, AR","2021-05-09",,,"55","64","48"
"ARM00087593","LA PLATA, AR","2021-05-10",,,"53",,"47"
"ARM00087593","LA PLATA, AR","2021-05-11",,,"49","63","37"
"ARM00087593","LA PLATA, AR","2021-05-12",,,"51",,"38"
"ARM00087593","LA PLATA, AR","2021-05-13",,,"56",,"42"
"ARM00087593","LA PLATA, AR","2021-05-14",,,"52","69","35"
"ARM00087593","LA PLATA, AR","2021-05-15",,,"48","68","33"
"ARM00087593","LA PLATA, AR","2021-05-16",,,"50","65","36"
"ARM00087593","LA PLATA, AR","2021-05-17",,,"51",,"40"
"ARM00087593","LA PLATA, AR","2021-05-18",,,"46","63","37"
"ARM00087593","LA PLATA, AR","2021-05-19",,,"49","63","38"
"ARM00087593","LA PLATA, AR","2021-05-20","0.00",,"55",,"45"
"ARM00087593","LA PLATA, AR","2021-05-21",,,"58","63","52"
"ARM00087593","LA PLATA, AR","2021-05-22","2.05","2.0","56","60",
"ARM00087593","LA PLATA, AR","2021-05-23","0.27","0.4","54",,"51"
"ARM00087593","LA PLATA, AR","2021-05-24",,,"53",,"43"
"ARM00087593","LA PLATA, AR","2021-05-25",,,"56","64",
"ARM00087593","LA PLATA, AR","2021-05-26",,,"50",,"36"
"ARM00087593","LA PLATA, AR","2021-05-27",,,"60",,"48"
"ARM00087593","LA PLATA, AR","2021-05-28",,,"60","70",
"ARM00087593","LA PLATA, AR","2021-05-29",,,"49","69",
"ARM00087593","LA PLATA, AR","2021-05-30",,,"46",,"36"
"ARM00087593","LA PLATA, AR","2021-05-31",,,"57",,"39"
"ARM00087593","LA PLATA, AR","2021-06-01","0.00",,"59","65","55"
"ARM00087593","LA PLATA, AR","2021-06-02","0.00",,"55","65",
"ARM00087593","LA PLATA, AR","2021-06-03",,,"51",,"35"
"ARM00087593","LA PLATA, AR","2021-06-04",,,"61",,"50"
"ARM00087593","LA PLATA, AR","2021-06-05","0.04",,"55","69",
"ARM00087593","LA PLATA, AR","2021-06-06","0.00",,"46","59","34"
"ARM00087593","LA PLATA, AR","2021-06-07",,,"48","59","38"
"ARM00087593","LA PLATA, AR","2021-06-08",,,"55",,"42"
"ARM00087593","LA PLATA, AR","2021-06-09","0.00",,"60",,"54"
"ARM00087593","LA PLATA, AR","2021-06-10",,,"59",,
"ARM00087593","LA PLATA, AR","2021-06-11",,,"47","67","35"
"ARM00087593","LA PLATA, AR","2021-06-12",,,"58",,"37"
"ARM00087593","LA PLATA, AR","2021-06-13",,,"60","69","54"
"ARM00087593","LA PLATA, AR","2021-06-14",,,"56","67","47"
"ARM00087593","LA PLATA, AR","2021-06-15",,,"44","60","34"
"ARM00087593","LA PLATA, AR","2021-06-16",,,"40","54","31"
"ARM00087593","LA PLATA, AR","2021-06-17",,,"41","52","33"
"ARM00087593","LA PLATA, AR","2021-06-18",,,"39","51","28"
"ARM00087593","LA PLATA, AR","2021-06-19",,,"41",,"30"
"ARM00087593","LA PLATA, AR","2021-06-20",,,"40",,"28"
"ARM00087593","LA PLATA, AR","2021-06-21",,,"44","56","31"
"ARM00087593","LA PLATA, AR","2021-06-22","0.00",,"50",,"38"
"ARM00087593","LA PLATA, AR","2021-06-23",,,"54",,"44"
"ARM00087593","LA PLATA, AR","2021-06-24","0.24",,"56",,"52"
"ARM00087593","LA PLATA, AR","2021-06-25","0.00",,"52",,"44"
"ARM00087593","LA PLATA, AR","2021-06-26",,,"48","67","39"
"ARM00087593","LA PLATA, AR","2021-06-27","0.04",,"44","58","40"
"ARM00087593","LA PLATA, AR","2021-06-28","0.00",,"44","49","41"
"ARM00087593","LA PLATA, AR","2021-06-29","0.01",,"46",,"41"
"ARM00087593","LA PLATA, AR","2021-06-30","0.00",,"41","51","29"
"ARM00087593","LA PLATA, AR","2021-07-01",,,"47",,"32"
"ARM00087593","LA PLATA, AR","2021-07-02",,,"48",,"35"
"ARM00087593","LA PLATA, AR","2021-07-03",,,"49",,"38"
"ARM00087593","LA PLATA, AR","2021-07-04",,,"48","63","33"
"ARM00087593","LA PLATA, AR","2021-07-05",,,"45",,"30"
"ARM00087593","LA PLATA, AR","2021-07-06",,,"51","63","33"
"ARM00087593","LA PLATA, AR","2021-07-07","0.01",,"55",,
"ARM00087593","LA PLATA, AR","2021-07-08","0.08",,"53",,"40"
"ARM00087593","LA PLATA, AR","2021-07-09","0.00",,"62",,"44"
"ARM00087593","LA PLATA, AR","2021-07-10",,,"60","72",
"ARM00087593","LA PLATA, AR","2021-07-11","0.00",,"47","61","32"
"ARM00087593","LA PLATA, AR","2021-07-12","0.31",,"55","60","36"
"ARM00087593","LA PLATA, AR","2021-07-13","0.03",,"52","60",
"ARM00087593","LA PLATA, AR","2021-07-14","0.00",,"48","58","40"
"ARM00087593","LA PLATA, AR","2021-07-15","0.12",,"51",,"47"
"ARM00087593","LA PLATA, AR","2021-07-16","0.00",,"47","59","35"
"ARM00087593","LA PLATA, AR","2021-07-17",,,"49","59","39"
"ARM00087593","LA PLATA, AR","2021-07-18",,,"46","55","41"
"ARM00087593","LA PLATA, AR","2021-07-19",,,"44","55","36"
"ARM00087593","LA PLATA, AR","2021-07-20",,,"51",,"36"
"ARM00087593","LA PLATA, AR","2021-07-21",,,"51","63","36"
"ARM00087593","LA PLATA, AR","2021-07-22",,,"52",,"41"
"ARM00087593","LA PLATA, AR","2021-07-23",,,"57",,"43"
"ARM00087593","LA PLATA, AR","2021-07-24",,,"56","72","48"
"ARM00087593","LA PLATA, AR","2021-07-25","0.94",,"59",,"53"
"ARM00087593","LA PLATA, AR","2021-07-26","0.00",,"50","67","42"
"ARM00087593","LA PLATA, AR","2021-07-27",,,"44","58","35"
"ARM00087593","LA PLATA, AR","2021-07-28","0.00",,"43","52","37"
"ARM00087593","LA PLATA, AR","2021-07-29",,,"42",,"32"
"ARM00087593","LA PLATA, AR","2021-07-30",,,"50",,"37"
"ARM00087593","LA PLATA, AR","2021-07-31",,,"49",,"35"
"ARM00087593","LA PLATA, AR","2021-08-01",,,"43","61","32"
"ARM00087593","LA PLATA, AR","2021-08-02",,,"47",,"39"
"ARM00087593","LA PLATA, AR","2021-08-03",,,"48",,"35"
"ARM00087593","LA PLATA, AR","2021-08-04",,,"45","62","34"
"ARM00087593","LA PLATA, AR","2021-08-05",,,"50","58","38"
"ARM00087593","LA PLATA, AR","2021-08-06","0.00",,"55",,"45"
"ARM00087593","LA PLATA, AR","2021-08-07",,,"61",,"52"
"ARM00087593","LA PLATA, AR","2021-08-08",,,"51","74",
"ARM00087593","LA PLATA, AR","2021-08-09","1.46",,"45","54","43"
"ARM00087593","LA PLATA, AR","2021-08-10","0.03",,"41",,"33"
"ARM00087593","LA PLATA, AR","2021-08-11","0.00",,"45",,"32"
"ARM00087593","LA PLATA, AR","2021-08-12",,,"43","56","33"
"ARM00087593","LA PLATA, AR","2021-08-13",,,"43","54","31"
"ARM00087593","LA PLATA, AR","2021-08-14",,,"47",,"36"
"ARM00087593","LA PLATA, AR","2021-08-15",,,"46","62","38"
"ARM00087593","LA PLATA, AR","2021-08-16",,,"51","58","41"
"ARM00087593","LA PLATA, AR","2021-08-17",,,"53",,"42"
"ARM00087593","LA PLATA, AR","2021-08-18",,,"53","68","46"
"ARM00087593","LA PLATA, AR","2021-08-19",,,"55",,"48"
"ARM00087593","LA PLATA, AR","2021-08-20",,,"54",,"46"
"ARM00087593","LA PLATA, AR","2021-08-21",,,"50","67","40"
"ARM00087593","LA PLATA, AR","2021-08-22","0.00",,"57",,"43"
"ARM00087593","LA PLATA, AR","2021-08-23",,,"50","67","38"
"ARM00087593","LA PLATA, AR","2021-08-24",,,"46",,"34"
"ARM00087593","LA PLATA, AR","2021-08-25",,,"47","63","37"
"ARM00087593","LA PLATA, AR","2021-08-26",,,"52",,"38"
"ARM00087593","LA PLATA, AR","2021-08-27",,,"51","65","40"
"ARM00087593","LA PLATA, AR","2021-08-28",,,"53",,"42"
"ARM00087593","LA PLATA, AR","2021-08-29",,,"53",,"38"
"ARM00087593","LA PLATA, AR","2021-08-30",,,"58",,"48"
"ARM00087593","LA PLATA, AR","2021-08-31",,,"66",,"56"
"ARM00087593","LA PLATA, AR","2021-09-01",,,"63","80",
"ARM00087593","LA PLATA, AR","2021-09-02","1.42",,"57","63","54"
"ARM00087593","LA PLATA, AR","2021-09-03","0.01",,"57",,
"ARM00087593","LA PLATA, AR","2021-09-04","0.00",,"51","63","44"
"ARM00087593","LA PLATA, AR","2021-09-05","0.12",,"55",,
"ARM00087593","LA PLATA, AR","2021-09-06","0.00",,"56","62","48"
"ARM00087593","LA PLATA, AR","2021-09-07","0.20",,"58","60","56"
"ARM00087593","LA PLATA, AR","2021-09-08","0.67",,"58",,"57"
"ARM00087593","LA PLATA, AR","2021-09-09","0.67",,"57",,
"ARM00087593","LA PLATA, AR","2021-09-10","0.08",,"54","62","52"
"ARM00087593","LA PLATA, AR","2021-09-11","0.00",,"56",,"52"
"ARM00087593","LA PLATA, AR","2021-09-12","0.00",,"62",,"55"
"ARM00087593","LA PLATA, AR","2021-09-13",,,"58","73","54"
"ARM00087593","LA PLATA, AR","2021-09-14","0.00",,"55",,
"ARM00087593","LA PLATA, AR","2021-09-15","0.00",,"52",,"37"
"ARM00087593","LA PLATA, AR","2021-09-16",,,"61",,"47"
"ARM00087593","LA PLATA, AR","2021-09-17",,,"62","73","52"
"ARM00087593","LA PLATA, AR","2021-09-18",,,"58","71","44"
"ARM00087593","LA PLATA, AR","2021-09-19",,,"60","70","55"
"ARM00087593","LA PLATA, AR","2021-09-20",,,"60","67",
"ARM00087593","LA PLATA, AR","2021-09-21","0.00",,"50","65","38"
"ARM00087593","LA PLATA, AR","2021-09-22",,,"51","62","41"
"ARM00087593","LA PLATA, AR","2021-09-23","0.03",,"57",,"52"
"ARM00087593","LA PLATA, AR","2021-09-24","0.00",,"55",,"44"
"ARM00087593","LA PLATA, AR","2021-09-25",,,"58",,"51"
"ARM00087593","LA PLATA, AR","2021-09-26",,,"61",,"46"
"ARM00087593","LA PLATA, AR","2021-09-27","0.00",,"55","74","53"
"ARM00087593","LA PLATA, AR","2021-09-28",,,"54",,"50"
"ARM00087593","LA PLATA, AR","2021-09-29",,,"56",,"45"
"ARM00087593","LA PLATA, AR","2021-09-30",,,"59","65","57"
"ARM00087593","LA PLATA, AR","2021-10-01",,"0.4","61",,"49"
"ARM00087593","LA PLATA, AR","2021-10-02",,,"55","73","44"
"ARM00087593","LA PLATA, AR","2021-10-03","0.03",,"53","65","42"
"ARM00087593","LA PLATA, AR","2021-10-04","0.00",,"52",,"38"
"ARM00087593","LA PLATA, AR","2021-10-05",,,"62",,"53"
"ARM00087593","LA PLATA, AR","2021-10-06",,,"55","71","50"
"ARM00087593","LA PLATA, AR","2021-10-07",,,"47","61","34"
"ARM00087593","LA PLATA, AR","2021-10-08",,,"51",,"40"
"ARM00087593","LA PLATA, AR","2021-10-09",,,"55",,"44"
"ARM00087593","LA PLATA, AR","2021-10-10",,,"59","66","52"
"ARM00087593","LA PLATA, AR","2021-10-11","0.55","0.4","60","68","58"
"ARM00087593","LA PLATA, AR","2021-10-12",,,"62",,"58"
"ARM00087593","LA PLATA, AR","2021-10-13","0.00",,"62","69","58"
"ARM00087593","LA PLATA, AR","2021-10-14","0.00",,"60",,"47"
"ARM00087593","LA PLATA, AR","2021-10-15",,,"55","74","46"
"ARM00087593","LA PLATA, AR","2021-10-16",,,"56",,"43"
"ARM00087593","LA PLATA, AR","2021-10-17",,,"60",,"49"
"ARM00087593","LA PLATA, AR","2021-10-18",,,"59","70","48"
"ARM00087593","LA PLATA, AR","2021-10-19",,,"56","70","41"
"ARM00087593","LA PLATA, AR","2021-10-20",,,"62",,"49"
"ARM00087593","LA PLATA, AR","2021-10-21","0.00",,"66",,"59"
"ARM00087593","LA PLATA, AR","2021-10-22",,,"67","77",
"ARM00087593","LA PLATA, AR","2021-10-23",,"0.8","62","76","57"
"ARM00087593","LA PLATA, AR","2021-10-24",,,"60",,"40"
"ARM00087593","LA PLATA, AR","2021-10-25",,,"71",,"59"
"ARM00087593","LA PLATA, AR","2021-10-26",,,"73",,"56"
"ARM00087593","LA PLATA, AR","2021-10-27",,,"77",,"63"
"ARM00087593","LA PLATA, AR","2021-10-28",,,"78",,"62"
"ARM00087593","LA PLATA, AR","2021-10-29",,,"73","92",
"ARM00087593","LA PLATA, AR","2021-10-30",,,"74",,"65"
"ARM00087593","LA PLATA, AR","2021-10-31",,,"63","84","56"
"ARM00087593","LA PLATA, AR","2021-11-01","0.00",,"60","65","54"
"ARM00087593","LA PLATA, AR","2021-11-02",,,"65",,"56"
"ARM00087593","LA PLATA, AR","2021-11-03","0.08",,"68","77","65"
"ARM00087593","LA PLATA, AR","2021-11-04","0.00",,"71",,"66"
"ARM00087593","LA PLATA, AR","2021-11-05",,,"62","79","54"
"ARM00087593","LA PLATA, AR","2021-11-06",,,"57","69","47"
"ARM00087593","LA PLATA, AR","2021-11-07",,,"60","70","52"
"ARM00087593","LA PLATA, AR","2021-11-08",,,"66",,
"ARM00087593","LA PLATA, AR","2021-11-09",,,"65","83","54"
"ARM00087593","LA PLATA, AR","2021-11-10",,,"64","72","56"
"ARM00087593","LA PLATA, AR","2021-11-11",,,"66",,"60"
"ARM00087593","LA PLATA, AR","2021-11-12",,,"66","74","60"
"ARM00087593","LA PLATA, AR","2021-11-13",,,"69",,"61"
"ARM00087593","LA PLATA, AR","2021-11-14","1.30",,"70","81","62"
"ARM00087593","LA PLATA, AR","2021-11-15","0.00",,"70",,"53"
"ARM00087593","LA PLATA, AR","2021-11-16","0.12",,"64","84",
"ARM00087593","LA PLATA, AR","2021-11-17","0.00",,"55","69","41"
"ARM00087593","LA PLATA, AR","2021-11-18",,,"62",,"46"
"ARM00087593","LA PLATA, AR","2021-11-19","0.00",,"69",,"58"
"ARM00087593","LA PLATA, AR","2021-11-20",,,"68","81","52"
"ARM00087593","LA PLATA, AR","2021-11-21",,,"80",,"69"
"ARM00087593","LA PLATA, AR","2021-11-22",,,"81",,"72"
"ARM00087593","LA PLATA, AR","2021-11-23",,,"64",,"45"
"ARM00087593","LA PLATA, AR","2021-11-24",,,"73",,
"ARM00087593","LA PLATA, AR","2021-11-25",,,"72","89",
"ARM00087593","LA PLATA, AR","2021-11-26",,,"68",,"56"
"ARM00087593","LA PLATA, AR","2021-11-27",,,"69","82","58"
"ARM00087593","LA PLATA, AR","2021-11-28",,,"69","79",
"ARM00087593","LA PLATA, AR","2021-11-29","1.38",,"67",,"61"
"ARM00087593","LA PLATA, AR","2021-11-30","0.00",,"64",,"52"
"ARM00087593","LA PLATA, AR","2021-12-01",,,"62","78","51"
"ARM00087593","LA PLATA, AR","2021-12-02",,,"65",,"54"
"ARM00087593","LA PLATA, AR","2021-12-03",,,"68","74","61"
"ARM00087593","LA PLATA, AR","2021-12-04",,,"68",,"60"
"ARM00087593","LA PLATA, AR","2021-12-05","0.16",,"67","77","61"
"ARM00087593","LA PLATA, AR","2021-12-06","0.00",,"67",,"57"
"ARM00087593","LA PLATA, AR","2021-12-07",,,"71",,"65"
"ARM00087593","LA PLATA, AR","2021-12-08",,,"71","80","63"
"ARM00087593","LA PLATA, AR","2021-12-09",,,"71","80","64"
"ARM00087593","LA PLATA, AR","2021-12-10",,,"70","76","66"
"ARM00087593","LA PLATA, AR","2021-12-11",,,"71",,"62"
"ARM00087593","LA PLATA, AR","2021-12-12",,,"74",,"66"
"ARM00087593","LA PLATA, AR","2021-12-13",,,"72","87","63"
"ARM00087593","LA PLATA, AR","2021-12-14",,,"70","85","55"
"ARM00087593","LA PLATA, AR","2021-12-15",,,"71","81","67"
"ARM00087593","LA PLATA, AR","2021-12-16",,,"69","81","57"
"ARM00087593","LA PLATA, AR","2021-12-17",,,"69","81","54"
"ARM00087593","LA PLATA, AR","2021-12-18",,,"72",,"64"
"ARM00087593","LA PLATA, AR","2021-12-19",,,"75",,"66"
"ARM00087593","LA PLATA, AR","2021-12-20",,,"75",,"61"
"ARM00087593","LA PLATA, AR","2021-12-21","0.00",,"74","89","68"
"ARM00087593","LA PLATA, AR","2021-12-22",,,"73","85","59"
"ARM00087593","LA PLATA, AR","2021-12-23",,,"73","85","63"
"ARM00087593","LA PLATA, AR","2021-12-24",,,"79",,"68"
"ARM00087593","LA PLATA, AR","2021-12-25",,,"75","92","67"
"ARM00087593","LA PLATA, AR","2021-12-26",,,"76",,"57"
"ARM00087593","LA PLATA, AR","2021-12-27",,,"72","95","57"
"ARM00087593","LA PLATA, AR","2021-12-28",,,"77",,"67"
"ARM00087593","LA PLATA, AR","2021-12-29",,,"85",,"74"
"ARM00087593","LA PLATA, AR","2021-12-30",,,"84","98","76"
"ARM00087593","LA PLATA, AR","2021-12-31",,,"78","96","65"
"ARM00087593","LA PLATA, AR","2022-01-01","0.31",,"76","89",
"ARM00087593","LA PLATA, AR","2022-01-02","0.01",,"76",,"63"
"ARM00087593","LA PLATA, AR","2022-01-03","0.00",,"82",,"67"
"ARM00087593","LA PLATA, AR","2022-01-04",,,"81","97","67"
"ARM00087593","LA PLATA, AR","2022-01-05",,,"68","92","54"
"ARM00087593","LA PLATA, AR","2022-01-06",,,"67",,"51"
"ARM00087593","LA PLATA, AR","2022-01-07",,,"74",,"65"
"ARM00087593","LA PLATA, AR","2022-01-08",,,"75",,"68"
"ARM00087593","LA PLATA, AR","2022-01-09",,,"77",,"69"
"ARM00087593","LA PLATA, AR","2022-01-10",,,"80",,"69"
"ARM00087593","LA PLATA, AR","2022-01-11",,,"86",,"68"
"ARM00087593","LA PLATA, AR","2022-01-12",,,"76","101","60"
"ARM00087593","LA PLATA, AR","2022-01-13",,,"81",,"68"
"ARM00087593","LA PLATA, AR","2022-01-14",,,"87",,"73"
"ARM00087593","LA PLATA, AR","2022-01-15",,,"90","106","78"
"ARM00087593","LA PLATA, AR","2022-01-16","1.14",,"79","102","70"
"ARM00087593","LA PLATA, AR","2022-01-17","0.43",,"73","89","67"
"ARM00087593","LA PLATA, AR","2022-01-18","0.00",,"72","78","68"
"ARM00087593","LA PLATA, AR","2022-01-19","0.62",,"72",,"68"
"ARM00087593","LA PLATA, AR","2022-01-20","1.02",,"75",,"71"
"ARM00087593","LA PLATA, AR","2022-01-21",,,"78",,"73"
"ARM00087593","LA PLATA, AR","2022-01-22","0.24",,"74",,
"ARM00087593","LA PLATA, AR","2022-01-23","0.00",,"74","84","68"
"ARM00087593","LA PLATA, AR","2022-01-24",,,"77",,"69"
"ARM00087593","LA PLATA, AR","2022-01-25",,,"77",,"71"
"ARM00087593","LA PLATA, AR","2022-01-26",,,"75","88",
"ARM00087593","LA PLATA, AR","2022-01-27",,,"64","80","54"
"ARM00087593","LA PLATA, AR","2022-01-28",,,"65","74","53"
"ARM00087593","LA PLATA, AR","2022-01-29",,,"70",,"58"
"ARM00087593","LA PLATA, AR","2022-01-30",,,"75",,"65"
"ARM00087593","LA PLATA, AR","2022-01-31",,,"71","84","60"
"ARM00087593","LA PLATA, AR","2022-02-01",,,"69",,"56"
"ARM00087593","LA PLATA, AR","2022-02-02",,,"76",,"63"
"ARM00087593","LA PLATA, AR","2022-02-03",,,"72","89","68"
"ARM00087593","LA PLATA, AR","2022-02-04",,,"72",,"63"
"ARM00087593","LA PLATA, AR","2022-02-05","0.75",,"66","81","61"
"ARM00087593","LA PLATA, AR","2022-02-06","0.16",,"62",,"53"
"ARM00087593","LA PLATA, AR","2022-02-07","0.00",,"65",,"55"
"ARM00087593","LA PLATA, AR","2022-02-08",,,"66",,"54"
"ARM00087593","LA PLATA, AR","2022-02-09",,,"68",,"55"
